id	genre_term	word_term	word_definition	word_explanation	question_content	correct_answer	difficulty
633	IoT	コネクテッドカー	Connected Car	インターネットに接続された自動車	インターネットに常時接続され、様々なサービスを利用できる自動車は何と呼ばれますか？	コネクテッドカー	2
634	IoT	V2X	Vehicle-to-Everything	車両と外部との通信	車両と他の車両、インフラ、歩行者などとの通信を総称して何と呼びますか？	V2X	3
635	IoT	ドローン	Drone	無人航空機	遠隔操作や自律飛行が可能な無人航空機で、IoTの一形態として利用されるものは何ですか？	ドローン	1
636	IoT	農業IoT	Agricultural IoT	農業分野でのIoT活用	農業分野でセンサーやデータ分析を活用し、生産性を向上させる取り組みは何と呼ばれますか？	農業IoT	2
637	IoT	スマート灌漑	Smart Irrigation	IoT技術を活用した灌漑システム	センサーデータに基づいて最適な水やりを行うIoT対応の灌漑システムは何と呼ばれますか？	スマート灌漑	2
638	IoT	ヘルスケアIoT	Healthcare IoT	医療・健康分野でのIoT活用	医療や健康管理分野でIoT技術を活用する取り組みは何と呼ばれますか？	ヘルスケアIoT	2
639	IoT	遠隔医療	Telemedicine	IoT技術を活用した遠隔医療	IoT技術を利用して遠隔地から診療や健康管理を行うことは何と呼ばれますか？	遠隔医療	2
640	IoT	スマートピル	Smart Pill	IoT対応の薬剤	内蔵センサーで服薬状況をモニタリングできるIoT対応の薬剤は何と呼ばれますか？	スマートピル	3
641	IoT	エネルギーハーベスティング	Energy Harvesting	環境からエネルギーを収集する技術	IoTデバイスが環境から小さなエネルギーを収集して動作する技術は何と呼ばれますか？	エネルギーハーベスティング	3
642	IoT	LPWANs	Low-Power Wide-Area Networks	低消費電力広域ネットワーク	低消費電力で広範囲をカバーするIoT向けの無線通信技術は何と呼ばれますか？	LPWANs	3
643	IoT	Sigfox	Sigfox	IoT向けの低消費電力無線通信規格	フランスの企業が開発したIoT向けの低消費電力広域無線通信規格は何ですか？	Sigfox	3
644	IoT	Wi-SUN	Wireless Smart Utility Network	スマートメーター向け無線通信規格	スマートメーターなどに使用される無線通信規格で、Wi-Fiの技術をベースにしたものは何ですか？	Wi-SUN	3
645	IoT	6LoWPAN	IPv6 over Low-Power Wireless Personal Area Networks	低電力無線ネットワーク上のIPv6	低電力無線ネットワーク上でIPv6を実現するための規格は何ですか？	6LoWPAN	3
646	IoT	Thread	Thread	IoTデバイス向けの無線ネットワークプロトコル	Google社が開発したIoTデバイス向けの低消費電力メッシュネットワークプロトコルは何ですか？	Thread	3
647	IoT	Z-Wave	Z-Wave	ホームオートメーション向け無線通信規格	主にホームオートメーション向けに開発された低消費電力の無線通信規格は何ですか？	Z-Wave	3
648	IoT	EnOcean	EnOcean	エネルギーハーベスティング無線技術	環境からエネルギーを収集して動作する無線通信技術は何ですか？	EnOcean	3
649	IoT	IOTA	IOTA	IoT向けの分散台帳技術	IoTデバイス間の安全なデータ・価値の交換を目的とした分散台帳技術は何ですか？	IOTA	3
650	IoT	IoTセキュリティ	IoT Security	IoTデバイスとネットワークのセキュリティ	IoTデバイスとそのネットワークを保護するためのセキュリティ対策全般を何と呼びますか？	IoTセキュリティ	2
651	IoT	デバイス認証	Device Authentication	IoTデバイスの認証	ネットワークに接続するIoTデバイスの身元を確認するプロセスは何と呼ばれますか？	デバイス認証	2
652	IoT	ファームウェアセキュリティ	Firmware Security	IoTデバイスのファームウェア保護	IoTデバイスのファームウェアを不正な改ざんから保護する対策は何と呼ばれますか？	ファームウェアセキュリティ	3
653	IoT	IoTボットネット	IoT Botnet	IoTデバイスを利用したボットネット	ハッキングされたIoTデバイスの集合体を利用した攻撃ネットワークは何と呼ばれますか？	IoTボットネット	3
654	IoT	エッジセキュリティ	Edge Security	エッジデバイスのセキュリティ	エッジコンピューティングデバイスを保護するセキュリティ対策は何と呼ばれますか？	エッジセキュリティ	3
655	IoT	IoTデータ分析	IoT Data Analytics	IoTデバイスから収集されたデータの分析	IoTデバイスから収集された大量のデータを分析し、洞察を得るプロセスは何と呼ばれますか？	IoTデータ分析	2
656	IoT	ストリーム処理	Stream Processing	リアルタイムデータ処理	IoTデバイスから継続的に生成されるデータをリアルタイムで処理する技術は何と呼ばれますか？	ストリーム処理	3
657	IoT	時系列データベース	Time Series Database	時系列データ専用のデータベース	IoTセンサーデータのような時系列データを効率的に格納・クエリするデータベースは何と呼ばれますか？	時系列データベース	3
658	IoT	IoTプラットフォーム	IoT Platform	IoTソリューションの開発・管理基盤	IoTデバイスの接続、データ収集、分析、アプリケーション開発を統合的に支援するプラットフォームは何と呼ばれますか？	IoTプラットフォーム	2
659	IoT	デバイス管理	Device Management	IoTデバイスの管理	IoTデバイスの設定、監視、更新を一元的に行う機能は何と呼ばれますか？	デバイス管理	2
660	IoT	IoTミドルウェア	IoT Middleware	IoTデバイスとアプリケーションの中間層ソフトウェア	IoTデバイスとエンタープライズアプリケーションの間で動作し、データの変換や統合を行うソフトウェアは何と呼ばれますか？	IoTミドルウェア	3
661	IoT	デジタルスレッド	Digital Thread	製品ライフサイクル全体のデータ連携	製品の設計から製造、使用、保守までのライフサイクル全体でデータを連携させる概念は何と呼ばれますか？	デジタルスレッド	3
662	IoT	サイバーフィジカルシステム	Cyber-Physical System	物理世界とサイバー空間の統合システム	物理的なプロセスとコンピューティングを統合したシステムは何と呼ばれますか？	サイバーフィジカルシステム	3
